mut	control	eql_notG4	eql_G4	diff_notG4	diff_G4	logOR	chisq	p
K562_PES1	ENCSR661HEL	79121	2375	705	26	0.297021512545	80040.5664657	0.0
K562_SF3B4	ENCSR344XID	73870	1914	2941	59	-0.369122176811	69902.9092823	0.0
K562_HNRNPUL1	ENCSR164MUK	82831	2666	1403	47	0.0577116786027	82621.5927405	0.0
K562_RBM3	ENCSR936VPP	82684	2261	520	12	-0.244830025867	83884.3339707	0.0
K562_NAA15	ENCSR143COQ	78444	2452	2261	62	-0.188916747497	76316.7367504	0.0
K562_PCBP2	ENCSR129RWD	78628	2254	2207	79	0.320393571404	76374.7168764	0.0
K562_HNRNPH1	ENCSR341TTW	81614	2589	917	31	0.0917681686149	82317.6744303	0.0
K562_RECQL	ENCSR344XID	78176	2019	454	23	0.972026421702	79243.8985745	0.0
K562_AKAP1	ENCSR913CAE	80681	2572	681	17	-0.352781729007	81862.8604459	0.0
HepG2_UTP3	ENCSR691IVR	87678	2789	1171	45	0.272722786083	88051.3655772	0.0
HepG2_DDX21	ENCSR105NML	91727	2934	519	21	0.339132374392	93584.0868576	0.0
HepG2_SSRP1	ENCSR246RRQ	89321	2899	807	41	0.64649930588	90531.8709625	0.0
K562_DHX30	ENCSR667PLJ	76424	2497	750	25	0.0288674477356	77378.6105537	0.0
K562_WRN	ENCSR718EWL	87159	2833	656	18	-0.244379865906	88649.0517337	0.0
K562_HNRNPC	ENCSR771ZZL	73076	1664	1081	45	0.870372616562	72505.2079838	0.0
HepG2_DDX28	ENCSR856ZRV	86848	2695	560	22	0.340284049471	88382.7904982	0.0
HepG2_FXR1	ENCSR237YZT	88713	2876	1052	31	-0.137712727295	89435.8092498	0.0
HepG2_DAZAP1	ENCSR003EKR	88084	2757	421	17	0.367495230624	89967.1170056	0.0
K562_YBX3	ENCSR667PLJ	76999	2464	597	26	0.444618145117	78221.9030991	0.0
K562_EIF3G	ENCSR084SCN	77953	2169	1017	41	0.534950628355	78020.0431218	0.0
K562_FXR2	ENCSR913CAE	82411	2620	340	9	-0.264267734232	84334.4336414	0.0
HepG2_DHX30	ENCSR305XWT	83777	2425	785	23	0.0175106830219	84593.5736834	0.0
K562_CEBPZ	ENCSR163JUC	85469	2759	501	10	-0.693554817376	87208.972994	0.0
K562_FUBP3	ENCSR913CAE	80407	2529	771	22	-0.140473269678	81357.5842811	0.0
K562_BCCIP	ENCSR245BNJ	81327	2466	670	29	0.513453401502	82400.8607302	0.0
K562_GTF2F1	ENCSR815CVQ	82005	2595	614	26	0.420250305334	83324.8577328	0.0
HepG2_RTF1	ENCSR491FOC	87404	2563	642	23	0.288926390641	88641.9220182	0.0
HepG2_NCBP2	ENCSR237YZT	8078	243	122	5	0.446160684422	8068.94541594	0.0
HepG2_DDX24	ENCSR003EKR	86210	2580	682	37	0.858237691465	87357.9258643	0.0
K562_DDX47	ENCSR898NWE	80102	2123	503	27	1.01813490053	81168.5019673	0.0
HepG2_CALR	ENCSR364GRM	84601	2581	789	28	0.218146101877	85555.6620755	0.0
K562_AQR	ENCSR718EWL	80212	2602	5126	118	-0.494849495971	72658.9316303	0.0
K562_UPF1	ENCSR174OYC	84007	2739	935	36	0.23989082298	84814.8797387	0.0
K562_IGF2BP3	ENCSR129RWD	81949	2422	479	15	0.0834643243683	83385.8927007	0.0
K562_CELF1	ENCSR081EST	72006	1610	1055	42	0.832274671864	71438.5530446	0.0
K562_DDX28	ENCSR661HEL	79773	2377	593	32	0.856798431011	80904.8389157	0.0
K562_HSPD1	ENCSR032YMP	82132	2549	1060	29	-0.181926403161	82517.0103502	0.0
HepG2_U2AF2	ENCSR491FOC	86039	2604	2691	100	0.296118917457	83149.0053453	0.0
HepG2_RBM47	ENCSR279HMU	85968	2612	737	32	0.515052132066	87048.7103063	0.0
HepG2_LARP4	ENCSR135LXL	90563	2950	1213	53	0.423691509693	90998.1991144	0.0
K562_EIF4G1	ENCSR667PLJ	76964	2478	645	28	0.431135260465	78101.7218335	0.0
K562_AGO3	ENCSR898NWE	76941	1965	757	23	0.250563828898	77353.7171128	0.0
HepG2_RBM5	ENCSR481WJH	59173	1494	795	16	-0.327124063564	59055.8523214	0.0
HepG2_SSB	ENCSR997HCQ	89826	2906	1193	45	0.221501251864	90272.5413446	0.0
K562_IGF2BP2	ENCSR129RWD	81041	2417	909	34	0.326688955128	81582.674118	0.0
K562_PRPF6	ENCSR815CVQ	81882	2572	755	28	0.239605881251	82895.2663634	0.0
HepG2_RPS2	ENCSR674KEK	88396	2715	983	54	0.838796880502	89049.0053988	0.0
HepG2_UPF1	ENCSR691IVR	89080	2932	898	37	0.324026280429	90151.5194987	0.0
HepG2_HNRNPA0	ENCSR279HMU	84730	2582	776	33	0.480793240477	85701.5287648	0.0
K562_PABPN1	ENCSR164MUK	78181	2514	2384	52	-0.559967319178	75896.771705	0.0
HepG2_ZC3H8	ENCSR584UYK	86631	2735	1023	49	0.601390046958	87234.9581855	0.0
HepG2_PRPF8	ENCSR856ZRV	85653	2631	993	31	0.023367026892	86247.8773965	0.0
HepG2_SRSF7	ENCSR105NML	91141	2936	868	25	-0.161518716051	92299.4794506	0.0
K562_SUCLG1	ENCSR620PUP	87328	2841	787	31	0.275950047964	88540.4307058	0.0
HepG2_IGF2BP1	ENCSR105NML	91097	2893	501	22	0.46753014114	92946.9226161	0.0
HepG2_RBM17	ENCSR104ABF	82067	2455	1564	54	0.20686999103	81316.9938653	0.0
K562_DGCR8	ENCSR599PZD	84900	2806	367	8	-0.600458613135	86957.6092511	0.0
HepG2_YBX3	ENCSR305XWT	84809	2509	654	21	0.118203594304	85973.2190527	0.0
K562_GRSF1	ENCSR118EFE	83531	2609	1061	35	0.0788169362812	83961.9462139	0.0
HepG2_NUFIP2	ENCSR104ABF	82438	2474	1325	52	0.387055172949	82180.3892744	0.0
K562_DDX1	ENCSR667PLJ	76726	2481	646	23	0.138893505044	77874.6522633	0.0
K562_FUS	ENCSR084SCN	77001	2053	646	16	-0.106318705268	77735.5443135	0.0
HepG2_SUCLG1	ENCSR042QTH	90534	2853	1038	49	0.58302716111	91225.7425578	0.0
HepG2_RPS3A	ENCSR279HMU	85469	2604	1314	65	0.699218141825	85336.8239336	0.0
HepG2_PRPF4	ENCSR584UYK	86546	2726	1015	39	0.286747881904	87176.4617457	0.0
K562_HLTF	ENCSR815CVQ	81378	2611	750	21	-0.196464901156	82454.0810884	0.0
HepG2_ZNF622	ENCSR691IVR	88087	2862	1240	46	0.191271093552	88395.1948133	0.0
HepG2_SRSF1	ENCSR603TCV	86445	2664	2360	82	0.173097393293	84291.95343	0.0
HepG2_UBE2L3	ENCSR042QTH	89595	2808	1251	64	0.70693730758	89791.9261932	0.0
K562_MSI2	ENCSR620PUP	88298	2857	992	33	0.040005627964	89116.5259742	0.0
K562_EXOSC5	ENCSR341TTW	81220	2605	791	30	0.241836460782	82191.0490231	0.0
K562_AKAP8L	ENCSR143COQ	82465	2726	2054	64	-0.0852959965231	81007.6626479	0.0
HepG2_HNRNPLL	ENCSR264TUE	84092	2659	1330	42	-0.00188023211662	84028.698702	0.0
K562_POLR2G	ENCSR942UNX	76788	2134	525	22	0.592506797042	77831.8162322	0.0
K562_ZRANB2	ENCSR815CVQ	81512	2593	724	24	0.0594349673967	82615.652797	0.0
HepG2_NOLC1	ENCSR521WAI	82614	2404	827	35	0.54041698212	83302.7881763	0.0
HepG2_NIP7	ENCSR674KEK	87012	2679	790	35	0.525022067246	88048.6298341	0.0
HepG2_MTPAP	ENCSR264TUE	85793	2722	1119	41	0.207678652218	86210.2127024	0.0
HepG2_ASCC1	ENCSR237YZT	88016	2869	988	36	0.160703704734	88848.5422543	0.0
K562_PCBP1	ENCSR129RWD	80938	2332	868	63	1.33290619747	81419.0106286	0.0
HepG2_PARN	ENCSR305XWT	85550	2502	796	33	0.503383658913	86401.841634	0.0
HepG2_PUF60	ENCSR042QTH	86894	2796	3090	77	-0.368784285027	83468.0026846	0.0
K562_IGF2BP3	ENCSR771ZZL	73297	1682	661	25	0.72085426853	73613.3325485	0.0
K562_POLR2G	ENCSR341TTW	82067	2544	542	27	0.684370100901	83476.8661196	0.0
K562_ADAR	ENCSR667PLJ	76111	2498	730	22	-0.123061441796	77112.1953711	0.0
K562_NPM1	ENCSR164MUK	83079	2658	1082	30	-0.206523346997	83527.4302963	0.0
K562_YTHDC2	ENCSR164MUK	81182	2520	1831	45	-0.336898735593	79992.1004229	0.0
HepG2_EWSR1	ENCSR538QOG	88840	2865	1402	80	0.823259809667	88765.3590708	0.0
HepG2_IGF2BP3	ENCSR237YZT	87653	2800	1455	51	0.133926641213	87466.0812679	0.0
HepG2_EIF3H	ENCSR853AOV	87393	2827	845	28	0.034721330047	88482.4476026	0.0
HepG2_GNB2L1	ENCSR674KEK	88367	2723	832	42	0.712116523583	89350.4813274	0.0
K562_RBM39	ENCSR164MUK	80622	2563	2841	75	-0.268096236687	77455.3073305	0.0
HepG2_KRR1	ENCSR246RRQ	89191	2922	1023	24	-0.481757872878	90030.930697	0.0
K562_KHSRP	ENCSR129RWD	81417	2391	796	23	-0.0234186366683	82178.0036014	0.0
K562_CCAR1	ENCSR667PLJ	74928	2456	949	34	0.128321041558	75430.4902361	0.0
K562_RBM22	ENCSR129RWD	80556	2382	950	23	-0.288475017229	81003.4254687	0.0
HepG2_AKAP8	ENCSR246RRQ	88636	2906	856	25	-0.166824628359	89788.4818713	0.0
K562_HNRNPA2B1	ENCSR164MUK	79988	2543	2360	72	-0.0594659304356	77738.6689817	0.0
K562_DAZAP1	ENCSR815CVQ	81695	2541	859	24	-0.154772317482	82479.2588264	0.0
K562_RBM15	ENCSR143COQ	80707	2660	2560	70	-0.269449419872	78190.0444793	0.0
K562_TUFM	ENCSR620PUP	82980	2628	826	32	0.290728505017	83900.6118239	0.0
K562_TIAL1	ENCSR572FFX	77513	2420	858	30	0.163416096047	78166.8691981	0.0
HepG2_IGF2BP1	ENCSR491FOC	89267	2758	453	15	0.0999559356269	91091.3804035	0.0
K562_NSUN2	ENCSR174OYC	83629	2731	1067	42	0.269475054677	84156.2594843	0.0
K562_SRSF7	ENCSR129RWD	82115	2440	780	25	0.109218607234	82952.6652689	0.0
K562_AARS	ENCSR572FFX	77432	2344	817	21	-0.23598941407	78108.8084649	0.0
K562_NELFE	ENCSR129RWD	81676	2413	790	22	-0.0852648316871	82472.8417477	0.0
K562_DDX21	ENCSR129RWD	82950	2450	507	20	0.417474484725	84349.262108	0.0
HepG2_EIF4G2	ENCSR042QTH	88479	2772	888	32	0.201920051219	89420.2816248	0.0
HepG2_SNRNP200	ENCSR104ABF	81318	2442	1374	50	0.277129528341	80936.239718	0.0
HepG2_XRCC5	ENCSR491FOC	86364	2486	773	21	-0.0834753184628	87269.0961211	0.0
K562_DGCR8	ENCSR619GAS	86210	2823	541	24	0.438031908615	87906.5990156	0.0
