mut	control	eql_notG4	eql_G4	diff_notG4	diff_G4	logOR	chisq	p
HepG2_DDX24	ENCSR003EKR	79825	8965	643	76	0.0737177457047	87357.8237259	0.0
K562_DDX47	ENCSR898NWE	74760	7465	452	78	0.789275660058	81168.5478016	0.0
HepG2_CALR	ENCSR364GRM	78259	8923	745	72	-0.238515683447	85555.6731261	0.0
K562_AQR	ENCSR718EWL	73736	9078	4906	338	-0.837529319833	72665.0037729	0.0
K562_UPF1	ENCSR174OYC	77306	9440	865	106	0.00508575864754	84814.8689984	0.0
K562_IGF2BP3	ENCSR129RWD	75931	8440	441	53	0.112659713335	83385.8941058	0.0
K562_CELF1	ENCSR081EST	67965	5651	925	172	1.16116909657	71439.8243799	0.0
K562_DDX28	ENCSR661HEL	73810	8340	542	83	0.438587391386	80904.8060219	0.0
K562_HSPD1	ENCSR032YMP	75929	8752	975	114	0.0205979699995	82517.0048377	0.0
HepG2_U2AF2	ENCSR491FOC	79591	9052	2518	273	-0.0690086137559	83148.8947476	0.0
HepG2_RBM47	ENCSR279HMU	79473	9107	665	104	0.448646203801	87048.7521263	0.0
HepG2_LARP4	ENCSR135LXL	83293	10220	1133	133	-0.0638496509756	90998.1425492	0.0
K562_EIF4G1	ENCSR667PLJ	70874	8568	600	73	0.00923195760901	78101.7014022	0.0
K562_AGO3	ENCSR898NWE	71951	6955	708	72	0.0732117696611	77353.7121043	0.0
HepG2_RBM5	ENCSR481WJH	55574	5093	761	50	-0.480073992483	59055.9115881	0.0
HepG2_SSB	ENCSR997HCQ	82779	9953	1090	148	0.175402417729	90272.5534175	0.0
K562_IGF2BP2	ENCSR129RWD	75027	8431	848	95	-0.00443063820524	81582.6550572	0.0
K562_PRPF6	ENCSR815CVQ	75536	8918	706	77	-0.114365549286	82895.2634901	0.0
HepG2_RPS2	ENCSR674KEK	81678	9433	901	136	0.386238512868	89048.8998171	0.0
HepG2_UPF1	ENCSR691IVR	81919	10093	835	100	-0.0409331520488	90151.501937	0.0
HepG2_HNRNPA0	ENCSR279HMU	78269	9043	702	107	0.399707409762	85701.562348	0.0
K562_PABPN1	ENCSR164MUK	71971	8724	2253	183	-0.577577731046	75897.3672531	0.0
HepG2_ZC3H8	ENCSR584UYK	79939	9427	932	140	0.349125764512	87234.9452198	0.0
HepG2_PRPF8	ENCSR856ZRV	79158	9126	917	107	0.0173696657328	86247.8774662	0.0
HepG2_SRSF7	ENCSR105NML	83956	10121	814	79	-0.312822645378	92299.5088203	0.0
K562_SUCLG1	ENCSR620PUP	80349	9820	724	94	0.0872281035962	88540.4235365	0.0
HepG2_IGF2BP1	ENCSR105NML	84006	9984	466	57	0.0415064040547	92946.9104265	0.0
HepG2_RBM17	ENCSR104ABF	75899	8623	1485	133	-0.343145687629	81317.1061049	0.0
K562_DGCR8	ENCSR599PZD	77962	9744	348	27	-0.68787093076	86957.6281874	0.0
HepG2_YBX3	ENCSR305XWT	78589	8729	607	68	0.0123492371251	85973.2180309	0.0
K562_GRSF1	ENCSR118EFE	77068	9072	971	125	0.129096205761	83961.9562168	0.0
HepG2_NUFIP2	ENCSR104ABF	76251	8661	1247	130	-0.123727192179	82180.344569	0.0
K562_DDX1	ENCSR667PLJ	70642	8565	599	70	-0.0531281384521	77874.6512413	0.0
K562_FUS	ENCSR084SCN	71869	7185	594	68	0.195453270899	77735.5529954	0.0
HepG2_SUCLG1	ENCSR042QTH	83552	9835	973	114	-0.00672857546942	91225.6524186	0.0
HepG2_RPS3A	ENCSR279HMU	78972	9101	1193	186	0.436024731483	85336.8235383	0.0
HepG2_PRPF4	ENCSR584UYK	79911	9361	944	110	-0.00762378828695	87176.4442031	0.0
K562_HLTF	ENCSR815CVQ	74957	9032	706	65	-0.38821073822	82454.117407	0.0
HepG2_ZNF622	ENCSR691IVR	81068	9881	1154	132	-0.0916297992962	88395.1905319	0.0
HepG2_SRSF1	ENCSR603TCV	79886	9223	2179	263	0.0641031986013	84291.9348282	0.0
HepG2_UBE2L3	ENCSR042QTH	82685	9718	1141	174	0.375754713826	89791.8605245	0.0
K562_MSI2	ENCSR620PUP	81258	9897	928	97	-0.220621480668	89116.5488363	0.0
K562_EXOSC5	ENCSR341TTW	74819	9006	744	77	-0.217925969657	82191.0566735	0.0
K562_AKAP8L	ENCSR143COQ	75691	9500	1950	168	-0.542818636928	81008.2080958	0.0
HepG2_HNRNPLL	ENCSR264TUE	77654	9097	1242	130	-0.162484162914	84028.7223341	0.0
K562_POLR2G	ENCSR942UNX	71549	7373	472	75	0.62478358241	77831.876645	0.0
K562_ZRANB2	ENCSR815CVQ	75144	8961	670	78	-0.034688795655	82615.6528056	0.0
HepG2_NOLC1	ENCSR521WAI	76723	8295	755	107	0.390479399188	83302.8098786	0.0
HepG2_NIP7	ENCSR674KEK	80425	9266	702	123	0.604812728429	88048.760241	0.0
HepG2_MTPAP	ENCSR264TUE	79151	9364	1053	107	-0.219411996586	86210.2314419	0.0
HepG2_ASCC1	ENCSR237YZT	81007	9878	925	99	-0.188197229194	88848.5545637	0.0
K562_PCBP1	ENCSR129RWD	75073	8197	776	155	0.871337795914	81418.9521564	0.0
HepG2_PARN	ENCSR305XWT	79286	8766	753	76	-0.131502982019	86401.8103485	0.0
HepG2_PUF60	ENCSR042QTH	80014	9676	2936	231	-0.620117436314	83469.2471257	0.0
K562_IGF2BP3	ENCSR771ZZL	69105	5874	615	71	0.441679447166	73613.3313816	0.0
K562_POLR2G	ENCSR341TTW	75786	8825	500	69	0.24500335158	83476.8382524	0.0
K562_ADAR	ENCSR667PLJ	70035	8574	683	69	-0.277181544478	77112.2160816	0.0
K562_NPM1	ENCSR164MUK	76506	9231	1029	83	-0.580973789132	83527.586263	0.0
K562_YTHDC2	ENCSR164MUK	75005	8697	1731	145	-0.469083886513	79992.366317	0.0
HepG2_EWSR1	ENCSR538QOG	81823	9882	1227	255	0.783065376197	88765.9799722	0.0
HepG2_IGF2BP3	ENCSR237YZT	80853	9600	1344	162	0.0217275741487	87466.0747392	0.0
HepG2_EIF3H	ENCSR853AOV	80527	9693	795	78	-0.294951400356	88482.4762792	0.0
HepG2_GNB2L1	ENCSR674KEK	81651	9439	759	115	0.390298601727	89350.4565084	0.0
K562_RBM39	ENCSR164MUK	74217	8968	2698	218	-0.58059880584	77456.379295	0.0
HepG2_KRR1	ENCSR246RRQ	82070	10043	964	83	-0.507185240658	90031.0091623	0.0
K562_KHSRP	ENCSR129RWD	75459	8349	756	63	-0.408944833876	82178.0495126	0.0
K562_CCAR1	ENCSR667PLJ	68921	8463	889	94	-0.215748194605	75430.5111307	0.0
K562_RBM22	ENCSR129RWD	74597	8341	893	80	-0.319762921576	81003.4573889	0.0
HepG2_AKAP8	ENCSR246RRQ	81540	10002	790	91	-0.0906947561974	89788.4818466	0.0
K562_HNRNPA2B1	ENCSR164MUK	73713	8818	2214	218	-0.280859489098	77738.8878231	0.0
K562_DAZAP1	ENCSR815CVQ	75415	8821	811	72	-0.397795722018	82479.3090436	0.0
K562_RBM15	ENCSR143COQ	74170	9197	2422	208	-0.529942908066	78190.7938555	0.0
K562_TUFM	ENCSR620PUP	76473	9135	753	105	0.223213300471	83900.6213958	0.0
K562_TIAL1	ENCSR572FFX	71529	8404	813	75	-0.348912646409	78166.9098979	0.0
HepG2_IGF2BP1	ENCSR491FOC	82515	9510	415	53	0.148092085835	91091.3825696	0.0
K562_NSUN2	ENCSR174OYC	76929	9431	995	114	-0.097617804223	84156.2473428	0.0
K562_SRSF7	ENCSR129RWD	76034	8521	723	82	0.0172502020682	82952.6640468	0.0
K562_AARS	ENCSR572FFX	71590	8186	764	74	-0.239447954604	78108.8222645	0.0
K562_NELFE	ENCSR129RWD	75678	8411	742	70	-0.236467638277	82472.857657	0.0
K562_DDX21	ENCSR129RWD	76827	8573	462	65	0.334360142387	84349.2710683	0.0
HepG2_EIF4G2	ENCSR042QTH	81653	9598	830	90	-0.11641425548	89420.2808479	0.0
HepG2_SNRNP200	ENCSR104ABF	75206	8554	1300	124	-0.253922943898	80936.2691329	0.0
HepG2_XRCC5	ENCSR491FOC	80154	8696	713	81	0.0664424092986	87269.0968882	0.0
K562_DGCR8	ENCSR619GAS	79288	9745	508	57	-0.131426228302	87906.5881692	0.0
