mut	control	eql_notG4	eql_G4	diff_notG4	diff_G4	logOR	chisq	p
HepG2_DDX5	ENCSR776SXA	85046	4611	782	55	0.375426728029	87990.8465486	0.0
HepG2_TUFM	ENCSR042QTH	87067	4582	1020	85	0.663114149898	89452.5262406	0.0
K562_SF3A3	ENCSR174OYC	81167	4385	1433	87	0.168365145091	82539.025667	0.0
HepG2_G3BP1	ENCSR237YZT	86852	4760	1162	62	-0.0386724504266	89180.3540559	0.0
K562_SRSF5	ENCSR129RWD	79425	3940	728	44	0.284962628583	81828.164131	0.0
K562_CNOT8	ENCSR898NWE	74992	3217	1007	47	0.121689742497	76115.2087603	0.0
K562_SF3B1	ENCSR424QCW	73941	3600	1745	84	-0.0163881548934	73926.1418206	0.0
K562_AATF	ENCSR815CVQ	80532	4311	632	35	0.0489699640908	83514.243974	0.0
K562_SMNDC1	ENCSR815CVQ	79975	4309	898	31	-0.642251240574	82436.3062226	0.0
HepG2_FASTKD2	ENCSR003EKR	84860	4370	681	39	0.15327072464	87795.8130679	0.0
HepG2_NSUN2	ENCSR264TUE	80780	4229	1193	56	-0.157413725076	82529.3603754	0.0
K562_TROVE2	ENCSR092WKG	83611	4629	797	52	0.236924094522	86550.1813376	0.0
HepG2_ACO1	ENCSR538QOG	87311	4806	884	66	0.43974643167	90226.8566253	0.0
K562_SNRNP200	ENCSR164MUK	77225	4027	2258	91	-0.371744542118	76622.0785644	0.0
HepG2_DDX55	ENCSR856ZRV	85933	4518	908	89	0.898641029507	88468.3474747	0.0
HepG2_PPIL4	ENCSR305XWT	82842	4136	809	66	0.708452520181	85236.953544	0.0
HepG2_PABPC4	ENCSR237YZT	86392	4667	1129	78	0.354902799004	88661.0577766	0.0
K562_EWSR1	ENCSR913CAE	78199	4214	775	33	-0.339770441442	80804.9391491	0.0
HepG2_ILF3	ENCSR279HMU	84407	4382	951	68	0.461862569722	86762.7699889	0.0
K562_PUS1	ENCSR143COQ	77456	4255	3938	125	-0.791317148952	73788.8870337	0.0
K562_G3BP2	ENCSR344XID	67444	1796	1068	51	0.842560257936	67020.3603824	0.0
HepG2_HNRNPL	ENCSR042QTH	85654	4519	1235	76	0.222077345887	87570.0849747	0.0
HepG2_CCAR1	ENCSR135LXL	88663	4916	1194	73	0.14101279513	91062.1632778	0.0
HepG2_TBRG4	ENCSR246RRQ	86191	4715	1213	62	-0.0979599687089	88373.8862987	0.0
K562_SRFBP1	ENCSR572FFX	74064	3910	851	43	-0.0632186118867	76196.2509333	0.0
HepG2_CPSF7	ENCSR067GHD	86014	4777	786	54	0.306896716016	89118.7929301	0.0
HepG2_CPSF6	ENCSR264TUE	82560	4391	1247	61	-0.120686881083	84354.682311	0.0
K562_ILF3	ENCSR667PLJ	74901	3965	627	34	0.0347334175779	77549.5401993	0.0
HepG2_EIF2S1	ENCSR237YZT	84903	4689	1222	85	0.332825713649	86997.1289585	0.0
HepG2_SART3	ENCSR279HMU	83987	4328	800	59	0.51718049169	86605.4245245	0.0
HepG2_G3BP2	ENCSR237YZT	87097	4702	999	60	0.153826310692	89693.2241319	0.0
K562_DNAJC21	ENCSR667PLJ	75258	4060	764	37	-0.155682144993	77724.093125	0.0
HepG2_TROVE2	ENCSR689PHN	81958	4360	734	35	-0.15786849695	84786.8545254	0.0
HepG2_MSI2	ENCSR067GHD	85639	4718	974	48	-0.160794835468	88324.565959	0.0
HepG2_PKM	ENCSR689PHN	82179	4363	832	62	0.489133988512	84763.3044137	0.0
HepG2_AGO1	ENCSR003EKR	84689	4327	649	34	0.0361237417764	87655.2406627	0.0
HepG2_AUH	ENCSR997HCQ	90644	5069	868	63	0.376167148805	93860.0948962	0.0
K562_IGF2BP1	ENCSR163JUC	83609	4538	481	29	0.151617645241	87129.9525021	0.0
K562_TARDBP	ENCSR372DZW	83921	4344	538	37	0.409926863944	87118.7641529	0.0
K562_HNRNPM	ENCSR032YMP	74325	3664	1192	61	0.0539249666861	75503.1324623	0.0
HepG2_HNRNPA2B1	ENCSR042QTH	86408	4404	743	54	0.511947616689	89225.0509898	0.0
K562_PKM	ENCSR438MDN	82110	4483	745	43	0.0801896702754	85024.1719769	0.0
K562_DKC1	ENCSR143COQ	82764	4484	991	45	-0.254742961502	85188.3176465	0.0
HepG2_ETF1	ENCSR997HCQ	91117	5093	1082	61	0.0123851789128	93937.5791899	0.0
HepG2_ILF2	ENCSR305XWT	84186	4211	878	46	0.0668303812138	86558.6594079	0.0
K562_EEF2	ENCSR661HEL	77699	3888	794	53	0.415721164374	79901.8363033	0.0
K562_RPS3A	ENCSR419JMU	78885	3989	1052	62	0.220929290097	80660.9929839	0.0
K562_SUB1	ENCSR815CVQ	80384	4331	598	27	-0.254977880211	83469.6170177	0.0
K562_XPO5	ENCSR164MUK	79366	4081	1318	90	0.409244921941	80654.8723162	0.0
K562_G3BP1	ENCSR129RWD	78704	3840	753	31	-0.24505100017	80983.4545829	0.0
K562_SAFB2	ENCSR154OBA	80563	4357	707	32	-0.256856015842	83448.4394728	0.0
HepG2_MARK2	ENCSR674KEK	84777	4355	711	42	0.201539963932	87632.3680015	0.0
K562_SSRP1	ENCSR032YMP	80515	4105	939	48	0.00378460929911	82657.5122821	0.0
HepG2_HNRNPK	ENCSR237YZT	85431	4589	1876	154	0.611850386057	86006.3635484	0.0
K562_KIF1C	ENCSR143COQ	82470	4531	1873	81	-0.34531716975	83136.9862689	0.0
K562_KRR1	ENCSR424QCW	73326	3507	1140	61	0.161934734006	74449.7846114	0.0
K562_EIF3H	ENCSR226KWO	81634	4204	913	52	0.145304243675	83918.8542487	0.0
HepG2_SF3A3	ENCSR691IVR	84694	4612	2738	125	-0.254327096756	83671.902365	0.0
HepG2_UCHL5	ENCSR856ZRV	77618	4141	815	49	0.17239374654	80040.1374271	0.0
K562_PARN	ENCSR667PLJ	74212	4038	689	37	-0.0189671349234	76804.7358518	0.0
K562_SRPK2	ENCSR174OYC	81996	4439	882	64	0.422612073313	84553.4100712	0.0
K562_XRCC6	ENCSR815CVQ	79001	4130	1271	65	-0.0317232735972	80480.4713638	0.0
K562_IGF2BP1	ENCSR129RWD	81272	4018	520	34	0.403303956616	84185.6148044	0.0
HepG2_AKAP1	ENCSR237YZT	86294	4602	1418	89	0.235018977722	87907.0220634	0.0
K562_PABPC4	ENCSR344XID	75102	3178	727	47	0.611437595827	76739.7325736	0.0
K562_DDX6	ENCSR913CAE	79349	4296	638	30	-0.203375875058	82314.3392909	0.0
K562_WDR43	ENCSR174OYC	81174	4362	961	69	0.418087867663	83488.468526	0.0
K562_BUD13	ENCSR032YMP	78192	4010	958	42	-0.226217555053	80214.1772135	0.0
HepG2_UTP18	ENCSR691IVR	88043	4834	736	44	0.122788589196	91323.5531264	0.0
K562_KHDRBS1	ENCSR667PLJ	74929	4030	727	44	0.170292518291	77424.5341279	0.0
HepG2_HNRNPC	ENCSR305XWT	83045	4135	1781	103	0.215962800129	83452.7613481	0.0
K562_TRIP6	ENCSR032YMP	80425	4164	907	44	-0.0939250647632	82697.6937097	0.0
K562_FXR2	ENCSR828YEB	64360	2669	1096	49	0.108470876624	64758.5636028	0.0
HepG2_CCAR2	ENCSR674KEK	85410	4334	600	50	0.715671434536	88448.7917975	0.0
K562_PTBP1	ENCSR163JUC	83088	4468	676	37	0.0255129689512	86135.8063048	0.0
HepG2_IGF2BP2	ENCSR237YZT	85842	4660	1162	76	0.268814989334	88042.9688948	0.0
HepG2_NUP35	ENCSR960MSV	84972	4731	675	43	0.194291519041	88272.7528869	0.0
K562_HNRNPAB	ENCSR419JMU	79604	4123	1066	54	-0.0320296607486	81501.9823638	0.0
K562_PHF6	ENCSR572FFX	77164	3989	822	38	-0.161238167538	79442.1184622	0.0
K562_SF1	ENCSR164MUK	80242	4066	1206	94	0.621250104482	81728.2987631	0.0
HepG2_RBM25	ENCSR603TCV	85692	4605	1514	114	0.486627986818	87070.5713913	0.0
K562_CSTF2	ENCSR245BNJ	77118	3973	865	46	0.0457725717865	79279.2349343	0.0
HepG2_DDX19B	ENCSR538QOG	87298	4813	853	80	0.766466437197	90254.6645048	0.0
HepG2_AKAP8L	ENCSR538QOG	88108	4920	820	55	0.264422411765	91286.2463805	0.0
K562_UCHL5	ENCSR661HEL	77843	3911	907	56	0.29735405172	79839.3698946	0.0
HepG2_GRWD1	ENCSR674KEK	85462	4221	599	40	0.435142247362	88409.577426	0.0
K562_UPF2	ENCSR438MDN	82050	4458	608	25	-0.40203651164	85246.6455478	0.0
K562_RBM34	ENCSR129RWD	79851	3957	609	22	-0.456035294604	82550.7669781	0.0
K562_RPS10	ENCSR084SCN	77069	3539	545	33	0.399018704375	79456.161728	0.0
HepG2_NOL12	ENCSR042QTH	87395	4674	939	74	0.559293122066	90054.2605056	0.0
K562_EIF4G2	ENCSR620PUP	85811	4662	989	58	0.110295971561	88391.120129	0.0
HepG2_RPS19	ENCSR689PHN	82082	4395	1270	72	0.0824430332061	83813.8293845	0.0
K562_SLBP	ENCSR667PLJ	75463	4066	778	43	0.0367257444466	77895.4756841	0.0
HepG2_SRP68	ENCSR856ZRV	86192	4521	478	35	0.481256356484	89689.9218302	0.0
K562_UTP3	ENCSR024FOF	81684	4312	916	70	0.53370366121	84035.4083386	0.0
HepG2_TFIP11	ENCSR856ZRV	83784	4406	734	52	0.429936827871	86625.0440055	0.0
HepG2_RPS10	ENCSR491FOC	84912	4341	826	36	-0.230203843818	87537.3336439	0.0
K562_MTPAP	ENCSR174OYC	81412	4417	896	57	0.229637815748	83933.5967178	0.0
K562_DGCR8	ENCSR395HQT	81586	4546	485	13	-1.05574919845	85138.9203295	0.0
K562_PRPF8	ENCSR661HEL	74760	3637	2258	133	0.275898402905	73688.0627143	0.0
K562_LIN28B	ENCSR572FFX	77404	4045	489	27	0.0793933617698	80420.2694814	0.0
K562_CIRBP	ENCSR129RWD	80257	3923	590	35	0.279309861473	82934.6495774	0.0
HepG2_FUS	ENCSR491FOC	86347	4452	931	40	-0.263088706164	88867.3975027	0.0
K562_CSTF2T	ENCSR815CVQ	80593	4339	615	36	0.120702447165	83634.9917118	0.0
K562_ESF1	ENCSR032YMP	79523	4061	806	47	0.191418074278	81886.7131133	0.0
K562_DDX47	ENCSR031RRO	82840	4372	652	48	0.480196593926	85817.6586172	0.0
K562_PNPT1	ENCSR620PUP	86686	4729	877	51	0.0921842761177	89568.4225967	0.0
HepG2_METAP2	ENCSR689PHN	83168	4409	1178	64	0.035381333026	85110.6143205	0.0
K562_CCDC124	ENCSR143COQ	84660	4669	830	31	-0.562276220884	87615.3430806	0.0
