mut	control	eql_notG4	eql_G4	diff_notG4	diff_G4	logOR	chisq	p
K562_XPO5	ENCSR164MUK	80574	2873	1364	44	-0.144511830192	80654.7643856	0.0
K562_G3BP1	ENCSR129RWD	79838	2706	758	26	0.0172275161101	80983.4464384	0.0
K562_SAFB2	ENCSR154OBA	81897	3023	710	29	0.146063501583	83448.4334931	0.0
HepG2_MARK2	ENCSR674KEK	86107	3025	742	11	-1.24472028035	87632.4339517	0.0
K562_SSRP1	ENCSR032YMP	81766	2854	951	36	0.11706729597	82657.5149439	0.0
HepG2_HNRNPK	ENCSR237YZT	86802	3218	1961	69	-0.07535731048	86005.7817069	0.0
K562_KIF1C	ENCSR143COQ	83814	3187	1913	41	-0.827148831125	83137.1904352	0.0
K562_KRR1	ENCSR424QCW	74437	2396	1162	39	0.0603279645158	74449.7742279	0.0
K562_EIF3H	ENCSR226KWO	82890	2948	940	25	-0.419271123464	83918.8719189	0.0
HepG2_SF3A3	ENCSR691IVR	86136	3170	2775	88	-0.214778853977	83671.8436754	0.0
HepG2_UCHL5	ENCSR856ZRV	78828	2931	845	19	-0.725636719484	80040.1811785	0.0
K562_PARN	ENCSR667PLJ	75437	2813	698	28	0.105362541731	76804.7371283	0.0
K562_SRPK2	ENCSR174OYC	83329	3106	908	38	0.167067958276	84553.3589891	0.0
K562_XRCC6	ENCSR815CVQ	80220	2911	1286	50	0.0995564840259	80480.4745681	0.0
K562_IGF2BP1	ENCSR129RWD	82447	2843	526	28	0.626416927893	84185.6315694	0.0
HepG2_AKAP1	ENCSR237YZT	87684	3212	1462	45	-0.251104684414	87907.0071191	0.0
K562_PABPC4	ENCSR344XID	76017	2263	756	18	-0.322303821926	76739.6617015	0.0
K562_DDX6	ENCSR913CAE	80624	3021	641	27	0.168818227787	82314.3375725	0.0
K562_WDR43	ENCSR174OYC	82483	3053	989	41	0.163522605312	83488.4090616	0.0
K562_BUD13	ENCSR032YMP	79413	2789	972	28	-0.285902223478	80214.1781993	0.0
HepG2_UTP18	ENCSR691IVR	89543	3334	753	27	-0.0543639076238	91323.55091	0.0
K562_KHDRBS1	ENCSR667PLJ	76120	2839	748	23	-0.278511696394	77424.5366222	0.0
HepG2_HNRNPC	ENCSR305XWT	84306	2874	1836	48	-0.382884499166	83452.7857282	0.0
K562_TRIP6	ENCSR032YMP	81709	2880	911	40	0.316975129937	82697.7125884	0.0
K562_FXR2	ENCSR828YEB	65190	1839	1120	25	-0.337769536792	64758.5820737	0.0
HepG2_CCAR2	ENCSR674KEK	86726	3018	627	23	0.0760401829779	88448.7082821	0.0
K562_PTBP1	ENCSR163JUC	84413	3143	696	17	-0.608229633966	86135.8305925	0.0
HepG2_IGF2BP2	ENCSR237YZT	87286	3216	1197	41	-0.105244468683	88042.9378057	0.0
HepG2_NUP35	ENCSR960MSV	86462	3241	690	28	0.114457653015	88272.7483659	0.0
K562_HNRNPAB	ENCSR419JMU	80831	2896	1084	36	-0.109448851386	81501.9847087	0.0
K562_PHF6	ENCSR572FFX	78349	2804	839	21	-0.515852971008	79442.141704	0.0
K562_SF1	ENCSR164MUK	81455	2853	1237	63	0.540101745755	81728.1766193	0.0
HepG2_RBM25	ENCSR603TCV	87076	3221	1568	60	0.0488753217953	87070.3530459	0.0
K562_CSTF2	ENCSR245BNJ	78298	2793	880	31	-0.0180754252707	79279.2344931	0.0
HepG2_DDX19B	ENCSR538QOG	88796	3315	871	62	0.931081315186	90254.703217	0.0
HepG2_AKAP8L	ENCSR538QOG	89627	3401	843	32	0.000513675386461	91286.2300491	0.0
K562_UCHL5	ENCSR661HEL	78998	2756	923	40	0.312909592989	79839.3647359	0.0
HepG2_GRWD1	ENCSR674KEK	86713	2970	616	23	0.12448887751	88409.5541135	0.0
K562_UPF2	ENCSR438MDN	83381	3127	607	26	0.191754562203	85246.6350421	0.0
K562_RBM34	ENCSR129RWD	81011	2797	612	19	-0.153294671932	82550.752439	0.0
K562_RPS10	ENCSR084SCN	78106	2502	554	24	0.435500018612	79456.1596963	0.0
HepG2_NOL12	ENCSR042QTH	88853	3216	985	28	-0.348543816215	90054.1632211	0.0
K562_EIF4G2	ENCSR620PUP	87194	3279	1009	38	0.00211811107308	88391.1164224	0.0
HepG2_RPS19	ENCSR689PHN	83415	3062	1292	50	0.0762264849942	83813.8280165	0.0
K562_SLBP	ENCSR667PLJ	76678	2851	788	33	0.17161506305	77895.4800437	0.0
HepG2_SRP68	ENCSR856ZRV	87567	3146	497	16	-0.158305331004	89689.9021732	0.0
K562_UTP3	ENCSR024FOF	82980	3016	943	43	0.327206117517	84035.3294893	0.0
HepG2_TFIP11	ENCSR856ZRV	85127	3063	753	33	0.284487581282	86625.016276	0.0
HepG2_RPS10	ENCSR491FOC	86257	2996	835	27	-0.103212873787	87537.3264365	0.0
K562_MTPAP	ENCSR174OYC	82724	3105	930	23	-0.601884176714	83933.6256191	0.0
K562_DGCR8	ENCSR395HQT	82951	3181	487	11	-0.763639247014	85138.8971841	0.0
K562_PRPF8	ENCSR661HEL	75829	2568	2308	83	0.086644512534	73687.931007	0.0
K562_LIN28B	ENCSR572FFX	78607	2842	501	15	-0.272096866226	80420.2722822	0.0
K562_CIRBP	ENCSR129RWD	81390	2790	608	17	-0.293950151019	82934.645469	0.0
HepG2_FUS	ENCSR491FOC	87738	3061	947	24	-0.461131244428	88867.4096172	0.0
K562_CSTF2T	ENCSR815CVQ	81896	3036	626	25	0.107386635825	83634.9909074	0.0
K562_ESF1	ENCSR032YMP	80763	2821	822	31	0.110617657284	81886.7069162	0.0
K562_DDX47	ENCSR031RRO	84155	3057	677	23	-0.0965895342164	85817.6192935	0.0
K562_PNPT1	ENCSR620PUP	88112	3303	887	41	0.302251349182	89568.4381237	0.0
HepG2_METAP2	ENCSR689PHN	84515	3062	1207	35	-0.321265713382	85110.6378219	0.0
K562_CCDC124	ENCSR143COQ	86056	3273	840	21	-0.605337818967	87615.3340508	0.0
HepG2_EIF2S2	ENCSR067GHD	87102	3254	827	26	-0.248884111384	88658.0597913	0.0
K562_DDX24	ENCSR913CAE	80841	2989	672	20	-0.313036962111	82451.7199004	0.0
K562_U2AF2	ENCSR344XID	70198	1778	2734	61	-0.182957491802	66494.5738402	0.0
HepG2_CSTF2T	ENCSR003EKR	85764	2922	611	17	-0.292221617715	87434.4517919	0.0
K562_PCBP3	ENCSR341TTW	81547	2921	1262	63	0.47888126842	81838.8891625	0.0
K562_SFPQ	ENCSR164MUK	81093	3025	1370	43	-0.249125085194	81315.7562707	0.0
K562_TRNAU1AP	ENCSR341TTW	80259	2899	925	31	-0.108077302791	81256.9922918	0.0
HepG2_RBM39	ENCSR104ABF	80207	2765	1344	50	0.109915533622	80207.4250862	0.0
HepG2_AATF	ENCSR003EKR	85361	2910	588	17	-0.237723484468	87065.149687	0.0
K562_SRSF7	ENCSR163JUC	84034	3125	781	34	0.227329165957	85536.6284225	0.0
K562_PPP1R8	ENCSR164MUK	81405	3039	1880	47	-0.578479265459	80634.1443643	0.0
HepG2_RBM27	ENCSR674KEK	88282	3114	1021	41	0.187063317985	89284.3479011	0.0
HepG2_SMN1	ENCSR305XWT	85797	2916	878	33	0.145181568006	86900.358433	0.0
K562_LARP4	ENCSR164MUK	82667	3042	1114	42	0.035003379349	83412.5918695	0.0
HepG2_DDX52	ENCSR689PHN	85022	3118	730	30	0.164281305051	86626.5564361	0.0
K562_GPKOW	ENCSR424QCW	76674	2604	1052	35	-0.0296998803101	77118.904319	0.0
HepG2_FASTKD1	ENCSR279HMU	84607	2931	670	25	0.107151061627	86153.5189454	0.0
K562_SRP68	ENCSR661HEL	79050	2767	832	24	-0.279106303897	80113.9649545	0.0
HepG2_TIAL1	ENCSR305XWT	83693	2882	1456	52	0.0526097995479	83585.2681455	0.0
K562_SRSF1	ENCSR129RWD	78357	2686	2436	72	-0.213842463142	76104.6615439	0.0
K562_TIA1	ENCSR129RWD	80882	2810	792	31	0.1720163265	82054.0972907	0.0
HepG2_RPS5	ENCSR674KEK	88305	3128	820	28	-0.0529424668339	89744.8651573	0.0
K562_PTBP1	ENCSR898NWE	79933	2500	620	12	-0.69237066789	81173.8666276	0.0
HepG2_DNAJC2	ENCSR305XWT	84277	2908	808	26	-0.100731979384	85524.9791072	0.0
K562_U2AF1	ENCSR344XID	70870	1870	2491	55	-0.257084718905	67737.1734676	0.0
HepG2_DKC1	ENCSR538QOG	88190	3308	1001	41	0.126909681803	89425.8700058	0.0
K562_BOP1	ENCSR424QCW	76294	2542	1106	32	-0.203602002243	76576.4360198	0.0
HepG2_SLTM	ENCSR491FOC	86939	3025	724	22	-0.195417814571	88478.1892389	0.0
HepG2_CDC40	ENCSR481WJH	75595	2403	881	18	-0.637690946106	76210.4021904	0.0
HepG2_EIF4B	ENCSR237YZT	87863	3220	1298	40	-0.250023406819	88426.6722469	0.0
K562_AGO1	ENCSR084SCN	78229	2494	619	17	-0.215162605106	79456.0138188	0.0
K562_EIF2S2	ENCSR118EFE	82562	2971	807	30	0.0469231413904	83867.1909276	0.0
HepG2_EFTUD2	ENCSR689PHN	84607	3082	982	26	-0.460301232802	85684.6170239	0.0
K562_ZNF800	ENCSR341TTW	81333	2955	851	32	0.0495954720562	82531.2506785	0.0
K562_PPIL4	ENCSR419JMU	79821	2837	1098	30	-0.37944144603	80417.4210814	0.0
HepG2_RPLP0	ENCSR105NML	91755	3336	568	25	0.275704653172	93908.7034964	0.0
K562_RBM17	ENCSR118EFE	83148	2998	961	33	-0.0703892277417	84169.470196	0.0
HepG2_RPL23A	ENCSR674KEK	87978	3106	638	27	0.261487958459	89758.8613637	0.0
HepG2_XRCC6	ENCSR491FOC	87372	3051	963	27	-0.316687555665	88453.8529677	0.0
HepG2_STIP1	ENCSR279HMU	83948	3013	820	32	0.120743276862	85265.3495809	0.0
HepG2_QKI	ENCSR603TCV	88682	3289	1282	39	-0.285857934104	89347.9952306	0.0
HepG2_BCLAF1	ENCSR856ZRV	87080	3128	756	30	0.143677161156	88642.8510678	0.0
HepG2_SAFB2	ENCSR305XWT	83873	2871	913	42	0.426427596965	84844.5528866	0.0
K562_PABPC1	ENCSR419JMU	81400	2921	1177	36	-0.230479072384	81912.4624675	0.0
HepG2_TIA1	ENCSR603TCV	87528	3208	937	26	-0.401466960916	88820.2414448	0.0
HepG2_U2AF2	ENCSR104ABF	80944	2819	2488	68	-0.349639167643	78729.1147	0.0
K562_CNOT7	ENCSR419JMU	81343	2941	1466	49	-0.113320033738	81281.237298	0.0
HepG2_SERBP1	ENCSR689PHN	84199	3040	1068	44	0.190395557213	85029.1836063	0.0
K562_XRN2	ENCSR661HEL	79125	2756	914	43	0.43370020103	79978.2288272	0.0
K562_PUM2	ENCSR620PUP	88752	3342	910	34	-0.0112639017716	90215.6763946	0.0
HepG2_RBFOX2	ENCSR104ABF	81781	2882	1094	37	-0.0593201938605	82416.1096635	0.0
K562_XRCC5	ENCSR815CVQ	81993	3038	771	17	-0.748817236037	83462.3450278	0.0
K562_STAU1	ENCSR032YMP	81258	2852	1010	43	0.278589146177	82017.2021578	0.0
K562_HNRNPA1	ENCSR438MDN	82874	3081	889	37	0.162862726345	84112.980753	0.0
HepG2_LIN28B	ENCSR674KEK	87758	3102	805	31	0.123611393073	89195.6940272	0.0
K562_STIP1	ENCSR419JMU	80902	2950	1017	26	-0.512275736957	81779.0136202	0.0
K562_DDX27	ENCSR245BNJ	79449	2775	598	28	0.422822632216	80976.7835735	0.0
HepG2_RRP9	ENCSR856ZRV	84346	2936	1171	51	0.323295760365	84855.1432321	0.0
K562_PES1	ENCSR661HEL	78752	2744	704	27	0.138420059812	80040.5590472	0.0
K562_SF3B4	ENCSR344XID	73583	2201	2920	80	-0.126683112622	69902.7823598	0.0
K562_HNRNPUL1	ENCSR164MUK	82411	3086	1416	34	-0.641115758515	82621.7045509	0.0
K562_RBM3	ENCSR936VPP	82348	2597	515	17	0.065849911446	83884.3320648	0.0
K562_NAA15	ENCSR143COQ	78055	2841	2262	61	-0.432625562617	76316.8615277	0.0
K562_PCBP2	ENCSR129RWD	78251	2631	2203	83	0.164211686954	76374.6394437	0.0
K562_HNRNPH1	ENCSR341TTW	81268	2935	903	45	0.464525900471	82317.7235291	0.0
K562_RECQL	ENCSR344XID	77842	2353	463	14	0.000462090983247	79243.8371968	0.0
K562_AKAP1	ENCSR913CAE	80288	2965	679	19	-0.400259884825	81862.8640939	0.0
HepG2_UTP3	ENCSR691IVR	87280	3187	1179	37	-0.218514459918	88051.3557835	0.0
HepG2_DDX21	ENCSR105NML	91340	3321	521	19	0.00434511292809	93584.080467	0.0
HepG2_SSRP1	ENCSR246RRQ	88920	3300	811	37	0.297865280193	90531.8116209	0.0
K562_DHX30	ENCSR667PLJ	76078	2843	740	35	0.339894872263	77378.6287587	0.0
K562_WRN	ENCSR718EWL	86753	3239	647	27	0.160558875225	88649.0503666	0.0
K562_HNRNPC	ENCSR771ZZL	72811	1929	1101	25	-0.222511188697	72504.9725991	0.0
HepG2_DDX28	ENCSR856ZRV	86461	3082	564	18	-0.159515595513	88382.7841957	0.0
HepG2_FXR1	ENCSR237YZT	88309	3280	1055	28	-0.484879604053	89435.8427794	0.0
HepG2_DAZAP1	ENCSR003EKR	87694	3147	428	10	-0.619109838025	89967.1206763	0.0
K562_YBX3	ENCSR667PLJ	76634	2829	592	31	0.50436347371	78221.9129142	0.0
K562_EIF3G	ENCSR084SCN	77599	2523	1026	32	-0.0599890661722	78019.9714532	0.0
K562_FXR2	ENCSR913CAE	82006	3025	336	13	0.0688447167831	84334.4325475	0.0
HepG2_DHX30	ENCSR305XWT	83396	2806	791	17	-0.646679769289	84593.6055237	0.0
K562_CEBPZ	ENCSR163JUC	85056	3172	498	13	-0.514613880355	87208.9690518	0.0
K562_FUBP3	ENCSR913CAE	80015	2921	764	29	0.0562883837756	81357.5827473	0.0
K562_BCCIP	ENCSR245BNJ	80939	2854	675	24	0.0119965935008	82400.8310613	0.0
K562_GTF2F1	ENCSR815CVQ	81601	2999	623	17	-0.429592106918	83324.85279	0.0
HepG2_RTF1	ENCSR491FOC	87037	2930	647	18	-0.275040639822	88641.9201325	0.0
HepG2_NCBP2	ENCSR237YZT	8020	301	126	1	-2.24151307892	8068.98287338	0.0
HepG2_DDX24	ENCSR003EKR	85813	2977	705	14	-0.804859430593	87357.8577927	0.0
K562_DDX47	ENCSR898NWE	79744	2481	510	20	0.33395699116	81168.4229127	0.0
HepG2_CALR	ENCSR364GRM	84244	2938	796	21	-0.402639559996	85555.6713024	0.0
K562_AQR	ENCSR718EWL	79793	3021	5132	112	-0.79478643351	72660.2241284	0.0
K562_UPF1	ENCSR174OYC	83616	3130	935	36	0.0406469141674	84814.8692933	0.0
K562_IGF2BP3	ENCSR129RWD	81571	2800	475	19	0.220701416507	83385.8949238	0.0
K562_CELF1	ENCSR081EST	71751	1865	1037	60	1.1544418201	71438.9178073	0.0
K562_DDX28	ENCSR661HEL	79391	2759	595	30	0.536902844044	80904.7854638	0.0
K562_HSPD1	ENCSR032YMP	81800	2881	1052	37	-0.00200634610675	82517.004571	0.0
HepG2_U2AF2	ENCSR491FOC	85660	2983	2700	91	-0.0471632572963	83148.8799635	0.0
HepG2_RBM47	ENCSR279HMU	85552	3028	743	26	-0.0164142109846	87048.6760386	0.0
HepG2_LARP4	ENCSR135LXL	90146	3367	1230	36	-0.351789747916	90998.167687	0.0
K562_EIF4G1	ENCSR667PLJ	76590	2852	651	22	-0.139971962957	78101.703078	0.0
K562_AGO3	ENCSR898NWE	76594	2312	759	21	-0.125620572697	77353.7119728	0.0
HepG2_RBM5	ENCSR481WJH	58998	1669	794	17	-0.401922166977	59055.8588757	0.0
HepG2_SSB	ENCSR997HCQ	89435	3297	1192	46	0.0660071778442	90272.5289091	0.0
K562_IGF2BP2	ENCSR129RWD	80651	2807	913	30	-0.0829890017236	81582.6561343	0.0
K562_PRPF6	ENCSR815CVQ	81497	2957	758	25	-0.13765704394	82895.2614874	0.0
HepG2_RPS2	ENCSR674KEK	88006	3105	998	39	0.147442925934	89048.8073107	0.0
HepG2_UPF1	ENCSR691IVR	88676	3336	898	37	0.131234231529	90151.5041964	0.0
HepG2_HNRNPA0	ENCSR279HMU	84301	3011	780	29	0.0578858130888	85701.4963054	0.0
K562_PABPN1	ENCSR164MUK	77793	2902	2373	63	-0.490695542306	75896.7537405	0.0
HepG2_ZC3H8	ENCSR584UYK	86241	3125	1037	35	-0.102471349924	87234.8613475	0.0
HepG2_PRPF8	ENCSR856ZRV	85266	3018	992	32	-0.13389044289	86247.8804042	0.0
HepG2_SRSF7	ENCSR105NML	90743	3334	870	23	-0.474849287562	92299.4998075	0.0
K562_SUCLG1	ENCSR620PUP	86914	3255	785	33	0.166704410373	88540.4246167	0.0
HepG2_IGF2BP1	ENCSR105NML	90700	3290	506	17	-0.110587671763	92946.9107306	0.0
HepG2_RBM17	ENCSR104ABF	81652	2870	1576	42	-0.399368814818	81317.0336808	0.0
K562_DGCR8	ENCSR599PZD	84483	3223	363	12	-0.20667826493	86957.6043891	0.0
HepG2_YBX3	ENCSR305XWT	84437	2881	647	28	0.342966775892	85973.2297766	0.0
K562_GRSF1	ENCSR118EFE	83136	3004	1052	44	0.211029247279	83961.9564448	0.0
HepG2_NUFIP2	ENCSR104ABF	82024	2888	1343	34	-0.475877295358	82180.3895606	0.0
K562_DDX1	ENCSR667PLJ	76369	2838	644	25	0.0629799498836	77874.6509107	0.0
K562_FUS	ENCSR084SCN	76676	2378	639	23	0.214844292	77735.5477336	0.0
HepG2_SUCLG1	ENCSR042QTH	90160	3227	1058	29	-0.384920884414	91225.6759197	0.0
HepG2_RPS3A	ENCSR279HMU	85057	3016	1324	55	0.228393944333	85336.6124107	0.0
HepG2_PRPF4	ENCSR584UYK	86192	3080	1025	29	-0.336875485008	87176.4624083	0.0
K562_HLTF	ENCSR815CVQ	80989	3000	750	21	-0.403737795294	82454.0923876	0.0
HepG2_ZNF622	ENCSR691IVR	87659	3290	1246	40	-0.22541752629	88395.197179	0.0
HepG2_SRSF1	ENCSR603TCV	86055	3054	2362	80	-0.0673781030462	84291.9267552	0.0
HepG2_UBE2L3	ENCSR042QTH	89199	3204	1268	47	0.0453313050227	89791.7145855	0.0
K562_MSI2	ENCSR620PUP	87880	3275	995	30	-0.305694061824	89116.5404555	0.0
K562_EXOSC5	ENCSR341TTW	80837	2988	804	17	-0.80582512135	82191.0932565	0.0
K562_AKAP8L	ENCSR143COQ	82007	3184	2076	42	-0.940438485205	81008.1077777	0.0
HepG2_HNRNPLL	ENCSR264TUE	83731	3020	1326	46	-0.0561617033722	84028.6997665	0.0
K562_POLR2G	ENCSR942UNX	76473	2449	527	20	0.244954735678	77831.7950582	0.0
K562_ZRANB2	ENCSR815CVQ	81135	2970	714	34	0.379472139295	82615.6725312	0.0
HepG2_NOLC1	ENCSR521WAI	82291	2727	831	31	0.170839692891	83302.7440972	0.0
HepG2_NIP7	ENCSR674KEK	86637	3054	783	42	0.605660245507	88048.6541293	0.0
HepG2_MTPAP	ENCSR264TUE	85419	3096	1127	33	-0.307798048957	86210.2211409	0.0
HepG2_ASCC1	ENCSR237YZT	87615	3270	1001	23	-0.699848958114	88848.598183	0.0
K562_PCBP1	ENCSR129RWD	80545	2725	879	52	0.806187261383	81418.5849561	0.0
HepG2_PARN	ENCSR305XWT	85171	2881	811	18	-0.607912379697	86401.8348195	0.0
HepG2_PUF60	ENCSR042QTH	86507	3183	3096	71	-0.682084820813	83468.386505	0.0
K562_IGF2BP3	ENCSR771ZZL	73040	1939	665	21	0.250408949155	73613.281996	0.0
K562_POLR2G	ENCSR341TTW	81706	2905	547	22	0.177866552259	83476.8286292	0.0
K562_ADAR	ENCSR667PLJ	75754	2855	735	17	-0.704378180684	77112.2325325	0.0
K562_NPM1	ENCSR164MUK	82679	3058	1085	27	-0.571731197464	83527.4768918	0.0
K562_YTHDC2	ENCSR164MUK	80825	2877	1826	50	-0.378450384048	79992.1219889	0.0
HepG2_EWSR1	ENCSR538QOG	88440	3265	1386	96	0.907795086854	88765.5435601	0.0
HepG2_IGF2BP3	ENCSR237YZT	87260	3193	1465	41	-0.386796928998	87466.1222125	0.0
HepG2_EIF3H	ENCSR853AOV	87007	3213	850	23	-0.448618485687	88482.4685732	0.0
HepG2_GNB2L1	ENCSR674KEK	87984	3106	844	30	0.00990286377507	89350.3859611	0.0
K562_RBM39	ENCSR164MUK	80222	2963	2840	76	-0.464880298193	77455.4903744	0.0
HepG2_KRR1	ENCSR246RRQ	88792	3321	1023	24	-0.672887858783	90030.95974	0.0
K562_KHSRP	ENCSR129RWD	81028	2780	800	19	-0.530664933175	82178.0283603	0.0
K562_CCAR1	ENCSR667PLJ	74568	2816	960	23	-0.656491231346	75430.547044	0.0
K562_RBM22	ENCSR129RWD	80168	2770	942	31	-0.0703183377231	81003.4157369	0.0
HepG2_AKAP8	ENCSR246RRQ	88223	3319	856	25	-0.365276511424	89788.4938083	0.0
K562_HNRNPA2B1	ENCSR164MUK	79598	2933	2365	67	-0.379252072282	77738.7989261	0.0
K562_DAZAP1	ENCSR815CVQ	81307	2929	857	26	-0.247812210063	82479.2638308	0.0
K562_RBM15	ENCSR143COQ	80303	3064	2554	76	-0.358649612956	78190.1139134	0.0
K562_TUFM	ENCSR620PUP	82572	3036	826	32	0.0754109822844	83900.6000869	0.0
K562_TIAL1	ENCSR572FFX	77153	2780	863	25	-0.314795092148	78166.8779639	0.0
HepG2_IGF2BP1	ENCSR491FOC	88903	3122	448	20	0.346262833507	91091.3856846	0.0
K562_NSUN2	ENCSR174OYC	83227	3133	1072	37	-0.12520086495	84156.2447882	0.0
K562_SRSF7	ENCSR129RWD	81730	2825	771	34	0.351418753209	82952.6824325	0.0
K562_AARS	ENCSR572FFX	77067	2709	813	25	-0.192974418931	78108.8072627	0.0
K562_NELFE	ENCSR129RWD	81305	2784	789	23	-0.232206574051	82472.8466284	0.0
K562_DDX21	ENCSR129RWD	82555	2845	505	22	0.33814707895	84349.2592757	0.0
HepG2_EIF4G2	ENCSR042QTH	88093	3158	900	20	-0.689908787621	89420.3214906	0.0
HepG2_SNRNP200	ENCSR104ABF	80915	2845	1385	39	-0.320361425869	80936.2412896	0.0
HepG2_XRCC5	ENCSR491FOC	85978	2872	769	25	-0.0391437013817	87269.0956686	0.0
K562_DGCR8	ENCSR619GAS	85814	3219	547	18	-0.188943469972	87906.5873678	0.0
